ID,District,Street,Date_Time,Lat,Long,Street_Lights,Police_Presence,Emergency_Services,Crowd_Level,Active_Shops,Public_Transport,Incident_Reports,Emergency_Calls,Tourist_Season,Risk_Level
TUN_3136,Les Berges du Lac,Boulevard de la Terre,2024-10-21 08:41:00,36.84857629873359,10.287563393046513,True,True,True,1.0,6.0,,7.0,8.0,False,3.0
TUN_3137,Le Bardo,Rue du Musée,2024-10-24 02:51:00,36.847583478670806,10.10085635156722,False,False,True,1.0,,False,2.0,18.0,False,4.0
TUN_3138,Cite Olympique,Avenue Mohamed Ali,2024-10-30 14:38:00,36.804289804833374,10.277087752872461,True,False,True,1.0,10.0,True,6.0,11.0,False,3.0
TUN_3139,Les Berges du Lac,Rue du Lac Michigan,2024-10-24 14:31:00,36.71369174386672,10.113298159034953,True,True,True,3.0,8.0,True,3.0,4.0,False,2.0
TUN_3140,Montplaisir,Avenue Kheireddine Pacha,2024-10-24 05:54:00,36.774222587686026,10.29060931723197,True,True,True,4.0,5.0,True,2.0,16.0,True,2.0
TUN_3141,El Menzah,Rue Mohamed V,2024-10-07 23:25:00,36.88415332169267,10.156365135819938,True,False,True,5.0,13.0,False,0.0,4.0,True,2.0
TUN_3142,Le Bardo,Avenue de Paris,2024-10-10 17:18:00,36.81688978195149,10.176406966082254,True,,True,2.0,4.0,True,,23.0,True,2.0
TUN_3143,Mutuelleville,Avenue Louis Braille,2024-10-12 04:38:00,36.80766638865114,10.118327641035146,False,False,True,5.0,22.0,True,0.0,20.0,False,3.0
TUN_3144,El Menzah,Rue des Entrepreneurs,2024-10-21 17:42:00,36.75377070287644,10.122454551665781,False,False,True,4.0,9.0,True,7.0,16.0,False,4.0
TUN_3145,Carthage,Rue des Suffetes,,36.773689783983315,10.245348113045864,True,False,True,5.0,20.0,True,3.0,23.0,True,2.0
TUN_3146,,,2024-10-24 15:26:00,36.87906921783063,10.288866447149658,False,True,True,2.0,11.0,True,1.0,6.0,False,2.0
TUN_3147,La Marsa,,2024-10-17 18:53:00,36.833292609505364,10.222149698990862,True,True,True,4.0,11.0,False,0.0,5.0,True,1.0
TUN_3148,La Marsa,Rue du Port,2024-10-06 17:30:00,36.857477405350465,10.243170003105362,True,True,False,3.0,26.0,True,0.0,23.0,False,2.0
TUN_3149,Cite Olympique,Avenue du Stade,2024-10-04 12:33:00,36.79086908461353,10.252393948919432,False,,True,4.0,,True,3.0,6.0,False,2.0
TUN_3150,Cite Olympique,Rue Pierre de Coubertin,2024-10-30 16:59:00,36.82604944389123,10.152562854910588,True,False,True,4.0,24.0,True,4.0,0.0,True,2.0
TUN_3151,Mutuelleville,Rue des Jasmins,2024-10-30 05:18:00,36.74967672174864,10.109045926184043,False,True,True,1.0,32.0,False,2.0,9.0,False,2.0
TUN_3152,La Marsa,Rue du Port,2024-10-29 22:46:00,36.8410921660567,10.100374548783833,True,True,True,1.0,5.0,False,6.0,20.0,True,3.0
TUN_3153,Montplaisir,Rue d'Iran,2024-10-25 07:30:00,36.78552026674067,10.170129856590803,True,True,True,1.0,4.0,True,0.0,22.0,False,2.0
TUN_3154,La Marsa,Rue du Port,2024-10-26 14:02:00,36.78850910296295,10.148292845639842,True,False,False,2.0,20.0,False,3.0,3.0,True,2.0
TUN_3155,La Medina,Rue Jamaa Ezzitouna,2024-10-06 05:30:00,36.829864464915374,10.112463545009836,True,True,,5.0,33.0,,4.0,17.0,True,2.0
TUN_3156,Le Bardo,Rue du Musée,2024-10-28 20:02:00,36.887256124293785,10.135905658498734,False,False,False,,14.0,False,2.0,14.0,True,3.0
TUN_3157,Montplaisir,Avenue Kheireddine Pacha,2024-10-13 08:38:00,36.71280126932173,10.124899779653589,True,True,True,1.0,5.0,True,6.0,17.0,True,3.0
TUN_3158,Le Bardo,Rue du Pacha,2024-10-09 15:28:00,36.864948647469404,10.282975676123474,,False,True,5.0,37.0,True,3.0,9.0,True,2.0
TUN_3159,Montplaisir,Rue d'Iran,2024-10-06 21:02:00,36.75847662208244,10.128053442691833,True,True,True,1.0,5.0,True,2.0,18.0,False,2.0
TUN_3160,Cite Olympique,Rue Pierre de Coubertin,2024-10-12 04:56:00,36.78878389090128,10.207529692797536,False,True,False,2.0,25.0,False,5.0,13.0,False,3.0
TUN_3161,Lafayette,Rue d'Algérie,2024-10-20 11:51:00,36.704382665755006,10.218621191022434,False,True,True,5.0,37.0,True,1.0,6.0,False,2.0
TUN_3162,La Medina,Rue de la Kasbah,2024-10-21 04:39:00,36.76020921556687,10.208697891541727,True,True,True,4.0,3.0,True,6.0,22.0,False,3.0
TUN_3163,La Medina,Rue Sidi Ben Arous,2024-11-02 02:58:00,36.800526248526026,10.119811286843197,False,True,True,5.0,27.0,True,2.0,4.0,False,2.0
TUN_3164,La Marsa,Rue de la Plage,2024-10-25 03:40:00,36.71123521546949,10.16375967235011,True,False,True,3.0,19.0,True,0.0,4.0,False,2.0
TUN_3165,Montplaisir,Rue d'Iran,2024-10-05 18:04:00,36.79821914587664,10.11025406649263,True,False,True,5.0,25.0,True,7.0,1.0,False,2.0
TUN_3166,Le Bardo,Rue du Pacha,2024-10-22 08:47:00,36.88542212577168,10.179133982819263,True,True,True,1.0,29.0,False,5.0,19.0,True,
TUN_3167,Le Bardo,,2024-10-04 17:39:00,36.72107864362156,10.13771978625432,False,True,True,1.0,31.0,True,3.0,23.0,True,2.0
TUN_3168,Le Bardo,Rue du Pacha,2024-10-20 21:59:00,36.8528881456151,10.212326506656876,True,False,True,3.0,11.0,,1.0,5.0,False,2.0
TUN_3169,Le Bardo,Avenue Habib Bourguiba,2024-10-30 02:00:00,36.781934210675196,10.23856167876982,True,True,True,1.0,22.0,True,1.0,7.0,False,2.0
TUN_3170,Lafayette,Avenue de la Liberté,2024-10-09 14:00:00,36.83103474290487,10.206423972040941,True,False,True,3.0,,,4.0,9.0,True,2.0
TUN_3171,Lafayette,Rue de Marseille,2024-10-13 20:51:00,36.75204731959705,10.186847339322279,True,False,False,4.0,35.0,True,1.0,17.0,False,3.0
TUN_3172,Cite Olympique,Rue des Sports,2024-10-21 22:31:00,36.731898452508275,10.177466684171339,False,False,False,2.0,22.0,False,7.0,21.0,True,4.0
TUN_3173,,,2024-10-26 20:10:00,36.732092522854245,10.268338353619402,True,True,False,5.0,16.0,False,6.0,0.0,False,3.0
TUN_3174,Mutuelleville,Rue des Orangers,2024-10-11 02:30:00,36.71409838912863,10.143873613013055,True,False,True,5.0,23.0,True,3.0,3.0,False,2.0
TUN_3175,Mutuelleville,Rue des Jasmins,2024-10-14 13:08:00,36.73712934098025,10.246843667905774,True,False,True,2.0,18.0,False,0.0,5.0,False,2.0
TUN_3176,Le Bardo,,2024-11-01 13:51:00,36.83284387699779,10.251496464948024,True,True,True,1.0,11.0,False,6.0,23.0,True,3.0
TUN_3177,Cite Olympique,Avenue Mohamed Ali,2024-10-08 08:20:00,36.8763381223687,10.183840001454147,False,True,True,3.0,,False,1.0,12.0,True,2.0
TUN_3178,Le Bardo,Rue du Musée,2024-10-29 21:42:00,36.86282513711823,10.159460119845129,True,True,True,,3.0,True,3.0,18.0,True,2.0
TUN_3179,La Medina,Souk El Attarine,2024-10-05 04:06:00,36.8370268619749,10.194108297209196,False,True,True,,22.0,True,5.0,0.0,True,2.0
TUN_3180,El Menzah,Avenue Hédi Nouira,2024-10-18 14:25:00,36.72208637268222,10.11864278517854,True,True,True,3.0,35.0,True,6.0,21.0,True,2.0
TUN_3181,Carthage,Rue des Suffetes,2024-10-04 14:45:00,36.75783748925919,10.109186006445817,True,True,True,2.0,16.0,True,1.0,24.0,False,2.0
TUN_3182,El Menzah,Avenue Hédi Nouira,2024-10-11 15:22:00,36.761961375064494,10.122320639890377,False,True,True,3.0,39.0,True,6.0,0.0,False,2.0
TUN_3183,Montplaisir,Rue d'Iran,2024-10-21 01:39:00,36.74999138927953,10.137429006292445,False,True,,1.0,9.0,,0.0,20.0,True,3.0
TUN_3184,Cite Olympique,Avenue Mohamed Ali,2024-10-04 06:14:00,36.80300113194195,10.20083536406761,,True,False,3.0,16.0,True,1.0,15.0,True,2.0
TUN_3185,Carthage,Rue des Suffetes,2024-10-18 15:26:00,36.80711076297594,10.269827327232225,True,True,True,1.0,16.0,False,6.0,0.0,True,2.0
TUN_3186,Cite Olympique,Rue Pierre de Coubertin,2024-10-27 03:11:00,36.771377195034226,10.147128466399938,True,False,True,1.0,17.0,True,1.0,22.0,True,3.0
TUN_3187,,,2024-10-19 19:09:00,36.77075783174729,10.287032402149356,False,True,True,2.0,19.0,False,6.0,19.0,True,3.0
TUN_3188,Carthage,Rue Hannibal,2024-10-16 15:02:00,36.86571111958121,10.290981581787001,True,False,True,2.0,38.0,True,,16.0,False,2.0
TUN_3189,Le Bardo,Rue du Musée,2024-10-28 20:27:00,36.85785856966394,10.291780920969043,True,True,True,4.0,8.0,False,0.0,3.0,True,2.0
TUN_3190,Montplaisir,Rue du Caire,2024-10-11 21:37:00,36.76155916633615,10.267512546935265,True,True,False,3.0,12.0,True,4.0,7.0,True,2.0
TUN_3191,Le Bardo,Avenue de Paris,2024-10-09 22:30:00,36.88275768877465,10.172765008159544,True,False,False,2.0,32.0,,2.0,16.0,False,3.0
TUN_3192,Carthage,Avenue Habib Bourguiba,2024-10-14 07:46:00,36.8905630034005,10.114536782200524,True,False,True,4.0,22.0,True,5.0,12.0,True,2.0
TUN_3193,Les Berges du Lac,Rue du Lac Victoria,2024-10-29 15:57:00,36.76534850840601,10.2137637463533,,True,True,5.0,35.0,True,2.0,21.0,True,2.0
TUN_3194,Montplaisir,Rue d'Iran,2024-10-31 16:51:00,36.77088498975861,10.211736288787447,True,False,,4.0,14.0,True,1.0,15.0,True,2.0
TUN_3195,La Medina,Rue Jamaa Ezzitouna,2024-10-25 11:56:00,36.801126830684396,10.26999515342192,False,True,True,3.0,36.0,True,4.0,3.0,True,
TUN_3196,Montplaisir,Avenue Mohamed V,2024-10-05 08:58:00,36.88822416250673,10.299198210189221,True,False,,3.0,12.0,True,0.0,10.0,True,2.0
TUN_3197,Cite Olympique,Rue Pierre de Coubertin,2024-10-11 05:28:00,36.87526388662846,10.20163146131203,True,True,True,3.0,22.0,True,7.0,15.0,True,2.0
TUN_3198,,,2024-10-06 03:43:00,36.72051359251672,10.169040806207956,True,False,True,1.0,16.0,True,1.0,10.0,False,2.0
TUN_3199,Carthage,Rue des Suffetes,2024-10-18 17:54:00,36.778546148654286,10.137180342311254,True,True,True,1.0,39.0,False,3.0,23.0,False,2.0
TUN_3200,Montplaisir,Rue du Caire,2024-10-22 22:44:00,36.810674237949954,10.100959964963474,True,True,False,2.0,32.0,True,7.0,24.0,True,3.0
TUN_3201,La Marsa,Avenue Habib Bourguiba,2024-10-27 11:27:00,36.80062649451031,10.201822738497777,False,False,True,5.0,17.0,False,0.0,3.0,False,3.0
TUN_3202,Carthage,Avenue de la République,2024-10-19 12:35:00,36.73877261358738,10.211103733340519,False,True,,2.0,3.0,True,0.0,6.0,False,2.0
TUN_3203,Montplaisir,Avenue Kheireddine Pacha,2024-10-19 14:04:00,36.87176335423363,10.26498769596348,True,True,True,5.0,1.0,False,2.0,18.0,,2.0
TUN_3204,Mutuelleville,Avenue Louis Braille,2024-10-12 17:22:00,36.835388156599365,10.20091539357856,True,True,True,1.0,32.0,True,5.0,7.0,False,2.0
TUN_3205,La Marsa,Rue du Port,2024-10-15 01:44:00,36.86758167497036,10.283293669733212,True,True,True,1.0,19.0,True,5.0,10.0,False,2.0
TUN_3206,Les Berges du Lac,Rue du Lac Victoria,2024-10-13 13:53:00,36.87175285586989,10.225616695314287,True,False,True,2.0,0.0,True,3.0,9.0,,2.0
TUN_3207,Cite Olympique,Avenue Mohamed Ali,2024-10-12 22:09:00,36.849671170733146,10.268067247644217,False,True,True,4.0,23.0,True,3.0,,False,2.0
TUN_3208,Mutuelleville,Avenue Louis Braille,2024-10-06 10:08:00,36.78784212024994,10.129660346961549,True,True,True,3.0,,False,4.0,13.0,False,2.0
TUN_3209,La Medina,Rue Sidi Ben Arous,2024-10-05 14:15:00,36.822109351003085,10.271067226060463,True,False,True,1.0,28.0,False,7.0,18.0,False,4.0
TUN_3210,Les Berges du Lac,Boulevard de la Terre,2024-10-10 02:40:00,36.73207308122395,10.23502877088877,False,True,False,1.0,37.0,False,7.0,3.0,False,4.0
TUN_3211,Les Berges du Lac,Rue du Lac Michigan,2024-10-31 18:07:00,36.834729083494985,10.134046606487665,True,False,False,4.0,28.0,False,2.0,15.0,False,3.0
TUN_3212,Lafayette,Rue de Marseille,2024-10-29 18:53:00,36.73585065114786,10.137952711629202,True,True,False,5.0,6.0,,5.0,15.0,False,3.0
TUN_3213,La Medina,Rue Sidi Ben Arous,2024-10-13 09:15:00,36.83878991810203,10.285300123808845,True,False,True,1.0,33.0,False,5.0,2.0,False,3.0
TUN_3214,Le Bardo,Avenue Habib Bourguiba,2024-10-29 19:08:00,36.745919632150795,10.106443072090075,True,True,True,4.0,4.0,False,5.0,4.0,True,2.0
TUN_3215,Cite Olympique,Rue Pierre de Coubertin,2024-10-04 22:35:00,36.72351026003005,10.192506988659142,,False,True,2.0,19.0,True,1.0,8.0,False,2.0
TUN_3216,La Medina,Rue Jamaa Ezzitouna,2024-10-23 23:39:00,36.73305689802859,10.16269505798682,True,True,True,5.0,23.0,True,7.0,14.0,True,2.0
TUN_3217,La Marsa,Rue du Port,2024-10-16 18:38:00,36.700398427043815,10.233015487999687,True,True,True,3.0,26.0,True,2.0,11.0,,1.0
TUN_3218,Lafayette,Rue d'Algérie,2024-10-18 00:05:00,36.8437479235707,10.267925877513798,True,True,True,5.0,11.0,True,3.0,22.0,True,1.0
TUN_3219,Le Bardo,,2024-10-17 01:23:00,36.84648020981167,10.172075624311313,True,True,False,3.0,7.0,True,7.0,18.0,False,3.0
TUN_3220,La Medina,Rue de la Kasbah,2024-11-01 02:54:00,36.80298666998265,10.185380417464568,True,True,False,5.0,15.0,True,5.0,14.0,False,2.0
TUN_3221,Carthage,Avenue Habib Bourguiba,2024-10-23 16:14:00,36.73227256021108,10.296383556900283,,True,False,4.0,26.0,True,5.0,7.0,True,2.0
TUN_3222,El Menzah,Rue des Entrepreneurs,2024-10-03 18:10:00,36.716710867502144,10.25678330193584,True,,True,4.0,10.0,True,1.0,7.0,False,2.0
TUN_3223,Mutuelleville,Rue des Jasmins,2024-10-19 18:10:00,36.70382579328746,10.27944082618636,False,True,,5.0,31.0,True,4.0,16.0,True,2.0
TUN_3224,Lafayette,Rue de Marseille,2024-10-11 05:58:00,36.73314963539305,10.187752444130327,True,False,True,5.0,3.0,True,2.0,19.0,True,2.0
TUN_3225,La Medina,Rue Jamaa Ezzitouna,2024-10-05 10:34:00,36.878171106996625,10.146815240796823,True,True,False,3.0,27.0,True,7.0,24.0,False,3.0
TUN_3226,Carthage,Avenue Habib Bourguiba,2024-10-27 02:57:00,36.748307368340335,10.18237269307729,True,True,True,4.0,4.0,,1.0,,True,1.0
TUN_3227,La Marsa,Avenue du 14 Janvier,2024-10-11 12:26:00,36.77085426544345,10.243218383566303,False,True,False,3.0,2.0,True,6.0,6.0,True,3.0
TUN_3228,Les Berges du Lac,Boulevard de la Terre,2024-10-14 20:30:00,36.72106909689627,10.121886080967196,True,False,True,3.0,3.0,True,5.0,6.0,False,3.0
TUN_3229,Le Bardo,Avenue Habib Bourguiba,2024-10-05 23:30:00,36.744472260949635,10.154093821123302,True,True,False,2.0,15.0,False,3.0,21.0,True,2.0
TUN_3230,El Menzah,Rue des Entrepreneurs,2024-10-13 22:20:00,36.803844914156045,10.109327180092318,True,False,True,1.0,12.0,True,1.0,15.0,True,2.0
TUN_3231,Carthage,Rue des Suffetes,2024-10-08 06:25:00,36.82155053661913,10.186469547667626,True,,True,4.0,19.0,True,3.0,18.0,True,2.0
TUN_3232,Montplaisir,Rue d'Iran,2024-10-20 14:00:00,36.749070462833245,10.265489147195924,True,True,True,3.0,3.0,False,0.0,22.0,True,2.0
TUN_3233,Les Berges du Lac,Boulevard de la Terre,2024-10-27 05:08:00,36.71154643184503,10.104932737659603,False,True,False,5.0,,True,0.0,14.0,True,2.0
TUN_3234,Le Bardo,Rue du Pacha,2024-10-22 22:34:00,36.77820657382548,10.235064705361433,True,True,True,,4.0,False,3.0,1.0,True,2.0
TUN_3235,Montplaisir,Avenue Kheireddine Pacha,2024-10-13 09:27:00,36.74684067418527,10.28649917490275,True,True,True,3.0,39.0,False,7.0,16.0,False,3.0
TUN_3236,Montplaisir,Rue d'Iran,2024-10-30 16:52:00,36.74391078464596,10.147385572302236,True,True,True,5.0,23.0,True,0.0,4.0,True,1.0
TUN_3237,La Marsa,Rue du Port,2024-10-15 03:01:00,36.89197256054269,10.23872696814553,True,,True,2.0,17.0,False,0.0,22.0,False,2.0
TUN_3238,Cite Olympique,Avenue Mohamed Ali,2024-10-18 16:28:00,36.82326009718515,10.295020380220041,True,False,True,1.0,1.0,True,3.0,13.0,True,2.0
TUN_3239,Montplaisir,Avenue Mohamed V,2024-11-02 16:08:00,36.81137568863442,10.292455612030494,True,,True,2.0,6.0,True,,0.0,False,2.0
TUN_3240,Le Bardo,Avenue de Paris,2024-10-27 01:39:00,36.78315502070467,10.14698583860583,True,True,False,,10.0,False,,19.0,True,2.0
TUN_3241,El Menzah,Rue des Entrepreneurs,2024-10-21 15:55:00,36.78578886668603,10.120066210642413,False,True,False,2.0,1.0,False,6.0,7.0,True,3.0
TUN_3242,La Marsa,Rue du Port,2024-10-14 07:35:00,36.80818100076762,10.129656507579183,True,True,True,2.0,27.0,True,3.0,24.0,True,1.0
TUN_3243,La Marsa,Avenue Habib Bourguiba,2024-10-30 07:38:00,36.83928596140722,10.24040713369643,False,True,True,1.0,9.0,True,1.0,20.0,False,3.0
TUN_3244,Cite Olympique,Avenue du Stade,2024-10-04 16:20:00,36.84042921923636,10.245151775090655,False,False,True,2.0,37.0,True,2.0,8.0,True,2.0
TUN_3245,Lafayette,Rue de Marseille,2024-10-06 19:01:00,36.73433878154109,10.23484731232564,True,False,False,3.0,36.0,True,0.0,24.0,False,3.0
TUN_3246,Montplaisir,Rue d'Iran,2024-10-30 10:31:00,36.80002255041533,10.167215677548448,True,True,True,1.0,25.0,True,5.0,11.0,True,2.0
TUN_3247,Mutuelleville,Rue des Jasmins,2024-10-19 16:32:00,36.78239161900682,10.133955387951625,False,True,True,2.0,9.0,True,4.0,6.0,False,2.0
TUN_3248,Mutuelleville,Avenue Louis Braille,2024-10-17 11:14:00,36.87410539325388,10.216152218390452,True,True,True,1.0,19.0,True,5.0,0.0,False,2.0
TUN_3249,La Marsa,Rue de la Plage,2024-10-10 15:41:00,36.82628378424368,10.196736089151573,True,False,False,3.0,31.0,False,1.0,10.0,True,2.0
TUN_3250,Mutuelleville,Avenue Louis Braille,2024-10-20 23:25:00,36.80650081328319,10.245766829424461,True,True,,5.0,17.0,True,6.0,18.0,False,3.0
TUN_3251,Le Bardo,Avenue Habib Bourguiba,2024-10-13 02:24:00,36.72307892843578,10.188272015737125,True,True,False,3.0,,False,6.0,2.0,True,2.0
TUN_3252,Les Berges du Lac,Rue du Lac Victoria,2024-10-06 09:48:00,36.82112757786468,10.167727938937293,True,True,False,2.0,12.0,True,3.0,4.0,True,2.0
TUN_3253,La Medina,Souk El Attarine,2024-10-16 07:30:00,36.72344078113605,10.158695715471803,True,False,True,4.0,8.0,True,1.0,10.0,False,2.0
TUN_3254,El Menzah,Rue Mohamed V,2024-10-19 11:08:00,36.76744131511315,10.142294064009949,,False,True,2.0,30.0,True,1.0,5.0,True,2.0
TUN_3255,Le Bardo,Rue du Musée,2024-10-18 23:04:00,36.72856839296287,10.153149275237332,True,True,False,2.0,15.0,True,,11.0,True,2.0
TUN_3256,El Menzah,Avenue Hédi Nouira,2024-10-31 11:26:00,36.838414729404874,10.11896608776882,False,True,True,1.0,20.0,True,0.0,2.0,False,2.0
TUN_3257,Cite Olympique,Avenue Mohamed Ali,2024-10-09 01:07:00,36.74125042276723,10.169371402185778,True,True,True,,1.0,True,5.0,8.0,False,2.0
TUN_3258,Montplaisir,Rue d'Iran,2024-10-31 14:27:00,36.77837187463761,10.107313962472592,True,True,True,3.0,35.0,False,4.0,9.0,False,2.0
TUN_3259,Les Berges du Lac,Rue du Lac Windermere,2024-11-02 00:43:00,36.87913495552375,10.137282769433265,False,True,True,2.0,36.0,True,2.0,18.0,False,2.0
TUN_3260,Le Bardo,Rue du Musée,2024-10-17 21:03:00,36.7408632766798,10.249354088923885,True,False,True,2.0,0.0,True,6.0,6.0,True,3.0
TUN_3261,Carthage,Rue des Suffetes,2024-10-06 01:36:00,36.80156101279176,10.165093797735324,False,True,False,2.0,23.0,True,1.0,21.0,False,3.0
TUN_3262,Lafayette,Avenue de la Liberté,2024-10-21 21:58:00,36.783854332233204,10.23364740339547,True,True,True,2.0,9.0,True,6.0,9.0,True,2.0
TUN_3263,Le Bardo,Rue du Pacha,2024-10-17 13:00:00,36.70362480820915,10.243376835119456,True,True,False,5.0,10.0,False,4.0,16.0,True,
TUN_3264,El Menzah,Avenue de la Liberté,2024-10-10 05:30:00,36.858551622714565,10.216237068546423,True,True,True,2.0,32.0,True,6.0,16.0,True,2.0
TUN_3265,Le Bardo,Rue du Pacha,2024-10-20 09:23:00,36.713809181262924,10.29173954827308,False,True,True,,7.0,True,1.0,12.0,False,2.0
TUN_3266,El Menzah,Rue Mohamed V,2024-10-15 17:25:00,36.794851004195394,10.104287973324622,True,True,True,4.0,20.0,True,6.0,9.0,True,2.0
TUN_3267,La Medina,Souk El Attarine,2024-11-01 20:37:00,36.81213565898779,10.247730530117629,False,True,True,5.0,26.0,True,3.0,15.0,True,1.0
TUN_3268,Les Berges du Lac,Rue du Lac Windermere,2024-10-31 01:52:00,36.82568529132292,10.291757328788082,True,True,True,3.0,0.0,False,1.0,16.0,False,2.0
TUN_3269,Mutuelleville,Avenue Taieb Mehiri,2024-10-27 16:56:00,36.837726325861574,10.272454345870589,False,,True,1.0,37.0,True,4.0,5.0,False,2.0
TUN_3270,Carthage,Rue Hannibal,2024-10-19 14:16:00,36.75065447670455,10.133578538361002,True,False,True,3.0,9.0,False,3.0,20.0,False,3.0
TUN_3271,Les Berges du Lac,Rue du Lac Victoria,2024-10-04 19:41:00,36.701995755331694,10.165364061250346,True,True,True,2.0,18.0,True,5.0,9.0,False,2.0
TUN_3272,Les Berges du Lac,Boulevard de la Terre,2024-11-01 12:25:00,36.844688732470985,10.134490367975292,True,True,True,4.0,6.0,False,0.0,0.0,True,2.0
TUN_3273,,,2024-10-23 00:09:00,36.80713131986952,10.220261672762941,True,True,True,2.0,17.0,True,6.0,18.0,False,2.0
TUN_3274,Mutuelleville,Avenue Louis Braille,2024-10-14 11:34:00,36.86722354064145,10.242437596395899,True,True,False,3.0,10.0,False,7.0,13.0,False,3.0
TUN_3275,El Menzah,,2024-10-10 11:52:00,36.86427767258014,10.163414753872612,True,True,True,2.0,27.0,,7.0,19.0,False,2.0
TUN_3276,Carthage,Avenue de la République,2024-10-13 05:42:00,36.86866523355758,10.207901314796858,False,True,False,4.0,12.0,False,2.0,10.0,True,2.0
TUN_3277,El Menzah,Rue Mohamed V,2024-10-22 00:55:00,36.79701893199591,10.23818411401424,False,True,True,5.0,23.0,False,3.0,11.0,False,2.0
TUN_3278,Lafayette,,2024-10-26 23:02:00,36.76672567916737,10.18426796332221,False,False,,1.0,14.0,True,1.0,15.0,False,3.0
TUN_3279,El Menzah,Rue Mohamed V,2024-10-20 16:48:00,36.858311640518274,10.270803106091092,True,True,True,3.0,1.0,False,1.0,2.0,True,2.0
TUN_3280,Le Bardo,Avenue Habib Bourguiba,2024-10-24 21:39:00,36.79025882260585,10.254309987057564,True,,False,1.0,36.0,True,6.0,2.0,True,3.0
TUN_3281,Mutuelleville,Avenue Taieb Mehiri,2024-10-12 06:13:00,36.73668843928069,10.112933108770115,True,True,True,5.0,8.0,True,3.0,15.0,True,1.0
TUN_3282,Le Bardo,Avenue Habib Bourguiba,2024-10-27 21:54:00,36.870994803912296,10.224225059818167,True,,,3.0,17.0,True,1.0,18.0,True,2.0
TUN_3283,Les Berges du Lac,Rue du Lac Michigan,2024-10-20 21:31:00,36.87651197535447,10.14706511019195,True,True,False,1.0,2.0,True,4.0,8.0,True,2.0
TUN_3284,Le Bardo,Avenue Habib Bourguiba,2024-10-05 15:42:00,36.79326195122803,10.211503652933455,False,True,True,5.0,29.0,True,7.0,17.0,False,3.0
TUN_3285,Cite Olympique,Rue des Sports,2024-10-09 21:06:00,36.71513994546196,10.291377688526595,False,False,True,4.0,17.0,False,2.0,16.0,False,3.0
TUN_3286,Lafayette,Avenue de la Liberté,2024-10-16 17:12:00,36.77756521798339,10.27581240091045,True,True,True,1.0,9.0,True,5.0,16.0,False,3.0
